urn:cts:latinLit:phi0893.phi003:8.13	nec sit marita, quae rotundioribus
urn:cts:latinLit:phi0893.phi003:8.14	onusta bacis ambulet.
urn:cts:latinLit:phi0893.phi003:8.15	quid? quod libelli Stoici inter Sericos
urn:cts:latinLit:phi0893.phi003:8.16	iacere pulvillos amant,
urn:cts:latinLit:phi0893.phi003:8.17	inlitterati num minus nervi rigent
urn:cts:latinLit:phi0893.phi003:8.18	minusve languet fascinum?
urn:cts:latinLit:phi0893.phi003:8.19	quod ut superbo povoces ab inguine,
urn:cts:latinLit:phi0893.phi003:8.20	ore adlaborandum est tibi.

urn:cts:latinLit:phi0893.phi003:9.1	Quando repositum Caecubum ad festas dapes
urn:cts:latinLit:phi0893.phi003:9.2	victore laetus Caesare
urn:cts:latinLit:phi0893.phi003:9.3	tecum sub alta---sic Iovi gratum---domo,
urn:cts:latinLit:phi0893.phi003:9.4	beate Maecenas, bibam
urn:cts:latinLit:phi0893.phi003:9.5	sonante mixtum tibiis carmen lyra,
urn:cts:latinLit:phi0893.phi003:9.6	hac Dorium, illis barbarum?
urn:cts:latinLit:phi0893.phi003:9.7	ut nuper, actus cum freto Neptunius
urn:cts:latinLit:phi0893.phi003:9.8	dux fugit ustis navibus
urn:cts:latinLit:phi0893.phi003:9.9	minatus Vrbi vincla, quae detraxerat
urn:cts:latinLit:phi0893.phi003:9.10	servis amicus perfidis.
urn:cts:latinLit:phi0893.phi003:9.11	Romanus eheu---posteri negabitis---
urn:cts:latinLit:phi0893.phi003:9.12	emancipatus feminae
urn:cts:latinLit:phi0893.phi003:9.13	fert vallum et arma miles et spadonibus
urn:cts:latinLit:phi0893.phi003:9.14	servire rugosis potest
urn:cts:latinLit:phi0893.phi003:9.15	interque signa turpe militaria
urn:cts:latinLit:phi0893.phi003:9.16	sol adspicit conopium.
urn:cts:latinLit:phi0893.phi003:9.17	ad hunc frementis verterunt bis mille equos
urn:cts:latinLit:phi0893.phi003:9.18	Galli canentes Caesarem
urn:cts:latinLit:phi0893.phi003:9.19	hostiliumque navium portu latent
urn:cts:latinLit:phi0893.phi003:9.20	puppes sinistrorsum citae.
urn:cts:latinLit:phi0893.phi003:9.21	io Triumphe, tu moraris aureos
urn:cts:latinLit:phi0893.phi003:9.22	currus et intactas boves?
urn:cts:latinLit:phi0893.phi003:9.23	io Triumphe, nec Iugurthino parem
urn:cts:latinLit:phi0893.phi003:9.24	bello reportasti ducem
urn:cts:latinLit:phi0893.phi003:9.25	neque Africanum, cui super Karthaginem
urn:cts:latinLit:phi0893.phi003:9.26	virtus Sepulcrum condidit.
urn:cts:latinLit:phi0893.phi003:9.27	terra marique victus hostis Punico
urn:cts:latinLit:phi0893.phi003:9.28	lugubre mutavit sagum.
urn:cts:latinLit:phi0893.phi003:9.29	aut ille centum nobilem Cretam urbibus
urn:cts:latinLit:phi0893.phi003:9.30	ventis iturus non suis
urn:cts:latinLit:phi0893.phi003:9.31	exercitatas aut petit Syrtis noto
urn:cts:latinLit:phi0893.phi003:9.32	aut fertur incerto mari.
urn:cts:latinLit:phi0893.phi003:9.33	capaciores adfer huc, puer, Scyphos
urn:cts:latinLit:phi0893.phi003:9.34	et Chia vina aut Lesbia
urn:cts:latinLit:phi0893.phi003:9.35	vel quod fluentem nauseam coerceat
urn:cts:latinLit:phi0893.phi003:9.36	metire nobis Caecubum.
urn:cts:latinLit:phi0893.phi003:9.37	curam metumque Caesaris rerum iuvat
urn:cts:latinLit:phi0893.phi003:9.38	dulci Lyaeo solvere.

urn:cts:latinLit:phi0893.phi003:10.1	Mala soluta navis exit alite
urn:cts:latinLit:phi0893.phi003:10.2	ferens olentem Mevium.
urn:cts:latinLit:phi0893.phi003:10.3	ut horridis utrumque verberes latus,
urn:cts:latinLit:phi0893.phi003:10.4	Auster, memento fluctibus;
urn:cts:latinLit:phi0893.phi003:10.5	niger rudentis Eurus inverso mari
urn:cts:latinLit:phi0893.phi003:10.6	fractosque remos differat;
urn:cts:latinLit:phi0893.phi003:10.7	insurgat Aquilo, quantus altis montibus
urn:cts:latinLit:phi0893.phi003:10.8	frangit trementis ilics;
urn:cts:latinLit:phi0893.phi003:10.9	nec sidus atra nocte amicum adpareat,
urn:cts:latinLit:phi0893.phi003:10.10	qua tristis Orion cadit;
urn:cts:latinLit:phi0893.phi003:10.11	quietiore nec feratur aequore
urn:cts:latinLit:phi0893.phi003:10.12	quam Graia victorum manus,
urn:cts:latinLit:phi0893.phi003:10.13	cum Pallas usto vertit iram ab Ilio
urn:cts:latinLit:phi0893.phi003:10.14	in inpiam Aiacis ratem.
urn:cts:latinLit:phi0893.phi003:10.15	o quantus instat navitis sudor tuis
urn:cts:latinLit:phi0893.phi003:10.16	tibique pallor luteus
urn:cts:latinLit:phi0893.phi003:10.17	et illa non virilis heiulatio
urn:cts:latinLit:phi0893.phi003:10.18	preces et aversum ad Iovem,
urn:cts:latinLit:phi0893.phi003:10.19	Ionius udo cum remugiens sinus
urn:cts:latinLit:phi0893.phi003:10.20	Noto carinam ruperit
urn:cts:latinLit:phi0893.phi003:10.21	opima quodsi praeda curvo litore
urn:cts:latinLit:phi0893.phi003:10.22	porrecta mergos iuverit,
urn:cts:latinLit:phi0893.phi003:10.23	libidinosus immolabitur caper
urn:cts:latinLit:phi0893.phi003:10.24	et agna Tempestatibus.

urn:cts:latinLit:phi0893.phi003:11.1	Petti, nihil me sicut antea iuvat
